SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
IBULHSGFIN, NE, 27-Aug-2020,850,850,850,850,850,850,850,15,0.13,1,15,100
IBULISL, EQ, 27-Aug-2020,52.6,55.2,55.2,53,53.15,54.45,54.91,1545666,848.79,6119,886007,57.32
IBVENTPP, E1, 27-Aug-2020,107.15,108.5,111.8,105.5,105.75,106.4,109.37,215934,236.17,990,123802,57.33
IBVENTURES, EQ, 27-Aug-2020,200.8,203,240.95,195.6,204.3,200,204.5,3526726,7212.1,20433,1164836,33.03
ICEMAKE, SM, 27-Aug-2020,55.55,58.3,58.3,58.3,58.3,58.3,58.3,4000,2.33,2,4000,100
ICFL, N1, 27-Aug-2020,990.01,999,999,990,990,990,996.43,14,0.14,2,14,100
ICFL, N2, 27-Aug-2020,1105.51,1105,1105,1100,1100,1100,1103.94,47,0.52,3,47,100
ICFL, N3, 27-Aug-2020,950,957.5,959.99,957.5,959.99,959.99,957.73,55,0.53,2,55,100
ICFL, N4, 27-Aug-2020,956.9,956.9,956.9,956,956,956,956.4,45,0.43,3,45,100
ICFL, N6, 27-Aug-2020,990,995,995,995,995,995,995,5,0.05,1,5,100
ICFL, N8, 27-Aug-2020,901,939.79,959.95,930,941,941,947.76,268,2.54,16,177,66.04
ICICI500, EQ, 27-Aug-2020,154.98,156.2,157.4,153.6,156.25,156.25,156.17,6667,10.41,129,5742,86.13
ICICIALPLV, EQ, 27-Aug-2020,119.55,116.1,125.05,116.05,119.02,119.53,119.7,1818,2.18,43,1218,67
ICICIB22, EQ, 27-Aug-2020,27.38,27.4,27.55,27.12,27.45,27.43,27.42,196972,54.01,6002,183306,93.06
ICICIBANK, EQ, 27-Aug-2020,389.35,389.95,397.45,387.6,392.9,392.2,393.77,36910773,145343.39,240458,16190610,43.86
ICICIBANKN, EQ, 27-Aug-2020,232.38,253.3,253.3,233.35,235,234.69,234.47,13330,31.26,479,7013,52.61
ICICIBANKP, EQ, 27-Aug-2020,126.06,126.06,128.56,126.06,128,127.96,128.02,35738,45.75,389,32439,90.77
ICICIGI, EQ, 27-Aug-2020,1264.25,1268,1279.2,1263.2,1278,1276.65,1274.15,340350,4336.56,18713,221260,65.01
ICICIGOLD, EQ, 27-Aug-2020,45.81,46.99,46.99,45.65,45.82,45.73,45.96,387402,178.06,1587,232043,59.9
ICICILIQ, EQ, 27-Aug-2020,999.99,999.95,1000,999.94,999.99,999.99,1000,112114,1121.14,82,111681,99.61
ICICILOVOL, EQ, 27-Aug-2020,96.55,112,112,95.5,96.63,96.62,96.97,118364,114.78,212,61020,51.55
ICICIM150, EQ, 27-Aug-2020,66.04,66.4,66.83,66.4,66.7,66.7,66.63,186,0.12,16,107,57.53
ICICIMCAP, EQ, 27-Aug-2020,65.13,73.6,73.6,64.7,65.28,65.27,65.24,3757,2.45,93,2751,73.22
ICICINF100, EQ, 27-Aug-2020,125.05,125.05,126.8,125.05,126,125.91,126.07,1524,1.92,115,1270,83.33
ICICINIFTY, EQ, 27-Aug-2020,121.98,140.3,140.3,120,122.4,122.28,122.51,62196,76.2,3671,42079,67.66
ICICINV20, EQ, 27-Aug-2020,58.32,59.75,62,57.75,58.7,58.68,58.96,2994,1.77,324,2204,73.61
ICICINXT50, EQ, 27-Aug-2020,28.16,28,28.5,28,28.14,28.14,28.16,12224,3.44,122,10627,86.94
ICICIPRULI, EQ, 27-Aug-2020,449.25,451,452.95,446.65,448.25,449,449.92,1525130,6861.83,63883,430565,28.23
ICICISENSX, EQ, 27-Aug-2020,418.13,415.8,422,415.8,421,421,420.27,2041,8.58,77,726,35.57
ICICITECH, EQ, 27-Aug-2020,181.48,182.3,182.3,181.9,181.9,181.9,181.91,5203,9.46,10,5099,98
ICIL, EQ, 27-Aug-2020,76.05,76.05,78,74.5,76.2,76.45,76.95,242001,186.22,3084,200466,82.84
ICRA, EQ, 27-Aug-2020,2851.8,2910,2939,2774,2800,2817.75,2843.08,5873,166.97,985,3362,57.25
IDBI, EQ, 27-Aug-2020,41.7,41.75,42.2,41,41.05,41.15,41.4,2189355,906.35,9825,895342,40.9
IDBIGOLD, EQ, 27-Aug-2020,4759.3,4760,4809,4710,4727,4743.05,4725.1,847,40.02,104,756,89.26
IDEA, EQ, 27-Aug-2020,8.9,8.9,9,8.7,8.95,8.85,8.85,209578041,18549.96,57941,81970193,39.11
IDFC, EQ, 27-Aug-2020,29.4,29.65,29.75,28.5,28.85,28.7,29.08,7152998,2080.25,15398,3825741,53.48
IDFCFIRSTB, EQ, 27-Aug-2020,32.45,32.55,32.8,31.8,31.95,31.9,32.31,29823567,9634.82,39267,8242112,27.64
IDFCFIRSTB, N1, 27-Aug-2020,5289,5231.01,5290,5231.01,5290,5290,5248.92,23,1.21,8,17,73.91
IDFCFIRSTB, N2, 27-Aug-2020,10601,10560,10601,10500,10601,10601,10568.78,45,4.76,17,40,88.89
IDFCFIRSTB, N5, 27-Aug-2020,5124,5150,5150.05,5150,5150.05,5150.05,5150.03,8,0.41,2,8,100
IDFCFIRSTB, N6, 27-Aug-2020,10350,10350,10350,10350,10350,10350,10350,8,0.83,2,8,100
IDFCFIRSTB, NA, 27-Aug-2020,10500,10500,10520,10450.01,10500,10506.33,10492.1,32,3.36,13,23,71.88
IDFCFIRSTB, NB, 27-Aug-2020,5167,5165,5170,5165,5170,5170,5166.67,12,0.62,3,12,100
IDFCFIRSTB, NC, 27-Aug-2020,10100,10010.3,10025,10010.3,10012,10018.5,10014.4,4,0.4,3,2,50
IEX, EQ, 27-Aug-2020,191.05,191.95,193,188.25,192.05,191.4,190.49,847045,1613.52,15197,467156,55.15
IFBAGRO, EQ, 27-Aug-2020,341.15,340,347.6,331.2,335,335.75,337.18,9927,33.47,555,5625,56.66
IFBIND, EQ, 27-Aug-2020,506.7,510,550,507,512,509.5,514.8,163685,842.66,6453,78483,47.95
IFCI, EQ, 27-Aug-2020,7.25,7.3,7.4,7.2,7.2,7.25,7.29,2302663,167.85,64188,1306384,56.73
IFCI, NH, 27-Aug-2020,1088.9,1088,1089,1083,1089,1089,1088.54,570,6.2,7,570,100
IFCI, NL, 27-Aug-2020,1039.5,1040,1042,1040,1042,1042,1040.53,856,8.91,9,856,100
IFGLEXPOR, EQ, 27-Aug-2020,167.05,170.1,178,163.55,163.55,164.35,165.84,13516,22.42,363,9025,66.77
IGARASHI, EQ, 27-Aug-2020,312.5,314.8,319.85,306.1,309.8,308.8,313.01,84363,264.07,3124,35376,41.93
IGL, EQ, 27-Aug-2020,413.45,415,417.7,403,406.75,406.9,408.16,7574608,30916.18,98556,2256083,29.78
IGPL, EQ, 27-Aug-2020,263.75,264.9,269.4,250.55,256,258.3,259.23,78665,203.92,2727,45090,57.32
IIFCL, N1, 27-Aug-2020,1254,1255.25,1256.01,1255.25,1256.01,1256.01,1255.63,200,2.51,2,200,100
IIFCL, N2, 27-Aug-2020,1256.99,1257.99,1257.99,1257.99,1257.99,1257.99,1257.99,200,2.52,3,200,100
IIFL, EQ, 27-Aug-2020,90.95,91.85,98.9,90.35,91.75,92.8,94.44,5164595,4877.55,28809,1145348,22.18
IIFL, N2, 27-Aug-2020,1060,1059,1059,1056,1056,1056,1058.14,35,0.37,2,35,100
IIFL, N4, 27-Aug-2020,1009,1010,1010,1009.55,1010,1009.68,1009.75,2170,21.91,16,2170,100
IIFL, N5, 27-Aug-2020,1074.5,1074.75,1074.75,1074.75,1074.75,1074.75,1074.75,28,0.3,2,28,100
IIFL, N6, 27-Aug-2020,985,985,985,984.5,985,985,984.93,227,2.24,9,227,100
IIFL, N8, 27-Aug-2020,1102.78,1103,1108,1103,1103,1103,1103.46,131,1.45,7,129,98.47
IIFL, N9, 27-Aug-2020,1020,1021.3,1021.3,1021.3,1021.3,1021.3,1021.3,200,2.04,1,200,100
IIFL, NC, 27-Aug-2020,999.95,961.1,961.1,961,961,961.01,961.02,51,0.49,2,51,100
IIFLSEC, EQ, 27-Aug-2020,45.6,45.95,46.4,44.2,44.75,44.5,45.3,1093720,495.41,2835,532817,48.72
IIFLWAM, EQ, 27-Aug-2020,1103.2,1115,1120,1068.15,1071,1072.4,1086.73,20579,223.64,1652,14938,72.59
IITL, BE, 27-Aug-2020,62.75,60.05,60.05,60.05,60.05,60.05,60.05,100,0.06,1, -, -
IL&FSENGG, BZ, 27-Aug-2020,4.25,4.4,4.4,4.05,4.15,4.15,4.24,33046,1.4,32, -, -
IL&FSTRANS, BZ, 27-Aug-2020,1.45,1.5,1.5,1.4,1.5,1.5,1.44,162845,2.35,102, -, -
IMAGICAA, EQ, 27-Aug-2020,4.95,5,5,4.85,5,4.95,4.92,67928,3.34,166,49150,72.36
IMFA, EQ, 27-Aug-2020,244.3,246.5,266,245.05,251.25,251.05,258.15,277986,717.62,11527,88107,31.69
IMPAL, EQ, 27-Aug-2020,547.45,545,561,545,545,546.55,551.73,813,4.49,117,601,73.92
INDBANK, EQ, 27-Aug-2020,13.15,12.5,13.8,12.5,12.55,12.55,12.91,1598353,206.36,2646,487354,30.49
INDHOTEL, EQ, 27-Aug-2020,104.95,105,111.15,103.5,107,106.75,107.33,5167127,5545.96,29463,1602571,31.01
INDIACEM, EQ, 27-Aug-2020,122.2,123.15,124.6,120.15,122.6,121.8,122.22,2560880,3129.94,16824,970707,37.91
INDIAGLYCO, EQ, 27-Aug-2020,325.4,328.4,329.15,315.15,317,316.9,320.7,334355,1072.27,6358,146119,43.7
INDIAMART, EQ, 27-Aug-2020,3645.1,3610,3785,3600,3686.25,3684.45,3705.22,100197,3712.52,12194,48649,48.55
INDIANB, EQ, 27-Aug-2020,65.25,65.5,66.65,65.25,65.6,65.8,65.99,2396153,1581.16,12428,996468,41.59
INDIANCARD, EQ, 27-Aug-2020,106.15,112,112,105,107,106.9,106.59,3258,3.47,86,2203,67.62
INDIANHUME, EQ, 27-Aug-2020,201.25,203.45,215.7,202.1,209.5,210.15,211.65,1371272,2902.36,18188,293269,21.39
INDIGO, EQ, 27-Aug-2020,1175.4,1180,1190.4,1169.4,1189.6,1185.7,1181.4,1406908,16621.22,57542,376567,26.77
INDIGRID, IV, 27-Aug-2020,100.95,100.9,100.99,100.7,100.72,100.71,100.91,629370,635.12,143,627669,99.73
INDLMETER, EQ, 27-Aug-2020,17.7,18.55,18.55,17.5,18.55,18.55,18.43,15309,2.82,83,13298,86.86
INDNIPPON, EQ, 27-Aug-2020,369.25,374,379.5,357.55,367.15,371.25,365.74,35170,128.63,1705,20592,58.55
INDOCO, EQ, 27-Aug-2020,249.85,252.5,252.5,243.2,244.4,244.05,246.18,65450,161.13,2354,39673,60.62
INDORAMA, EQ, 27-Aug-2020,19.8,20,20.75,19.55,20.75,20.75,20.35,55428,11.28,265,47926,86.47
INDOSOLAR, BZ, 27-Aug-2020,1.45,1.5,1.5,1.5,1.5,1.5,1.5,41440,0.62,24, -, -
INDOSTAR, EQ, 27-Aug-2020,328.15,329,329.95,301,303.9,305.6,313.4,278411,872.55,8705,58738,21.1
INDOTECH, EQ, 27-Aug-2020,102,102.3,103.7,101.15,101.15,101.85,102.51,2943,3.02,176,1824,61.98
INDOTHAI, EQ, 27-Aug-2020,17.8,17.8,18.55,17.25,17.85,17.85,18.07,6589,1.19,60,4746,72.03
INDOWIND, EQ, 27-Aug-2020,3.4,3.4,3.4,3.3,3.4,3.35,3.36,24204,0.81,97,18224,75.29
INDRAMEDCO, EQ, 27-Aug-2020,53.6,53.15,54.7,52.95,53.2,53.1,53.64,249004,133.56,1926,141218,56.71
INDSWFTLAB, EQ, 27-Aug-2020,38.35,39.35,39.35,37.1,37.5,37.55,37.95,53460,20.29,400,36840,68.91
INDSWFTLTD, EQ, 27-Aug-2020,3.65,3.8,3.8,3.8,3.8,3.8,3.8,21692,0.82,26,21692,100
INDTERRAIN, EQ, 27-Aug-2020,31.2,31.85,33.05,31.2,32.2,32.1,32.41,424067,137.45,1948,257924,60.82
INDUSINDBK, EQ, 27-Aug-2020,567.65,572.4,619.75,572,604.7,605.85,599.11,48568998,290983.3,505713,5856601,12.06
INEOSSTYRO, EQ, 27-Aug-2020,534,534,544,530,530.55,532.35,536.47,8229,44.15,512,5993,72.83
INFIBEAM, EQ, 27-Aug-2020,76.15,77.25,77.25,75.4,77,76.95,76.85,646072,496.52,4642,479641,74.24
INFOBEAN, EQ, 27-Aug-2020,116.7,116.7,122.5,115.45,122.5,122.15,120.49,68912,83.03,1135,47451,68.86
INFRABEES, EQ, 27-Aug-2020,337.63,336,339,334,334.31,338.03,337.08,272,0.92,21,206,75.74
INFRATEL, EQ, 27-Aug-2020,200.5,202,202.6,198.25,200,199.9,200.11,3085330,6174.14,26365,877853,28.45
INFY, EQ, 27-Aug-2020,950.8,960,960.95,945.2,950.8,947.05,952.03,6154300,58591.08,124639,2632139,42.77
INGERRAND, EQ, 27-Aug-2020,640.95,642,671.1,638.25,665,663,659.65,88152,581.5,3719,37130,42.12
INNOVANA, SM, 27-Aug-2020,117,118,119.9,118,119.9,119.9,118.95,2000,2.38,2,2000,100
INNOVATIVE, SM, 27-Aug-2020,7.7,7.85,7.85,7.7,7.85,7.85,7.81,18000,1.41,6,15000,83.33
INOXLEISUR, EQ, 27-Aug-2020,292.3,295.75,298.7,291.6,295.5,294.5,295.25,615144,1816.22,13216,229329,37.28
INOXWIND, EQ, 27-Aug-2020,47.3,47.5,49.45,46.3,46.55,46.75,47.91,604694,289.68,4924,274513,45.4
INSECTICID, EQ, 27-Aug-2020,527.25,530,531,505,509,507.85,513.91,115223,592.15,5666,59712,51.82
INSPIRISYS, EQ, 27-Aug-2020,35.55,35.6,35.6,33.8,33.8,33.8,34.25,60718,20.8,416,36146,59.53
INTEGRA, BE, 27-Aug-2020,3,2.85,2.85,2.85,2.85,2.85,2.85,300,0.01,1, -, -
INTELLECT, EQ, 27-Aug-2020,183,182.5,192.15,178.05,192.15,192.15,182.07,1500005,2731.03,5451,1189967,79.33
INTENTECH, EQ, 27-Aug-2020,43,42.9,45,40.85,41.2,41,41.47,199918,82.9,708,150724,75.39
INVENTURE, EQ, 27-Aug-2020,19.65,20,20,19.55,19.75,19.65,19.72,13990,2.76,237,13085,93.53
IOB, EQ, 27-Aug-2020,10.9,10.9,11.05,10.85,10.9,10.9,10.94,3099512,338.96,3040,1596788,51.52
IOC, EQ, 27-Aug-2020,87.9,88.15,88.4,87.05,87.35,87.2,87.64,15445049,13536.26,56287,5349311,34.63
IOLCP, EQ, 27-Aug-2020,856.55,864,888,855.1,862.55,861,871.92,1376629,12003.05,38903,310569,22.56
IPCALAB, EQ, 27-Aug-2020,2010.5,2022,2035,2007.75,2014.75,2015.1,2017.12,157893,3184.88,19188,88474,56.03
IRB, EQ, 27-Aug-2020,128.8,130,131.9,129,129.2,129.65,130.63,1245554,1627.02,10585,608760,48.87
IRBINVIT, IV, 27-Aug-2020,37.95,38.34,38.5,37.88,37.95,37.98,38.01,280000,106.42,101,265000,94.64
IRCON, EQ, 27-Aug-2020,94.45,94.1,96,94,94.3,94.15,94.82,1038022,984.23,6346,492746,47.47
IRCTC, EQ, 27-Aug-2020,1369.3,1374.5,1384,1365,1368,1367.5,1372.8,330141,4532.17,17330,130623,39.57
IREDA, N2, 27-Aug-2020,1498.99,1500,1500,1500,1500,1500,1500,5,0.08,1,5,100
IREDA, N4, 27-Aug-2020,1270,1250,1250,1250,1250,1250,1250,25,0.31,1,25,100
IREDA, N7, 27-Aug-2020,1272.05,1272.1,1272.1,1272.05,1272.05,1272.05,1272.1,947,12.05,25,947,100
IRFC, N1, 27-Aug-2020,1126.5,1127,1127,1127,1127,1127,1127,1,0.01,1,1,100
IRFC, N2, 27-Aug-2020,1280.8,1270.01,1286,1270.01,1280,1280.01,1280.59,1944,24.89,13,1933,99.43
IRFC, N4, 27-Aug-2020,1230,1220,1220,1213.3,1213.3,1213.3,1216.65,200,2.43,2,200,100
IRFC, N7, 27-Aug-2020,1370,1370,1370,1369.99,1369.99,1369.99,1369.99,310,4.25,4,310,100
IRFC, N9, 27-Aug-2020,1184.99,1190,1190,1164,1171.2,1171.05,1177.42,1195,14.07,13,680,56.9
IRFC, NA, 27-Aug-2020,1335,1325,1325,1325,1325,1325,1325,50,0.66,2,50,100
IRFC, NB, 27-Aug-2020,1161,1162,1162,1162,1162,1162,1162,49,0.57,1,49,100
IRFC, NE, 27-Aug-2020,1324.19,1344.9,1344.9,1323.5,1323.5,1323.54,1323.78,271,3.59,9,271,100
IRFC, NJ, 27-Aug-2020,1276.37,1280.02,1280.02,1280.02,1280.02,1280.02,1280.02,6,0.08,1,6,100
IRFC, NK, 27-Aug-2020,1355,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,100,1.35,2,50,50
IRFC, NO, 27-Aug-2020,1301,1300,1302,1300,1302,1302,1301.92,122,1.59,5,122,100
IRISDOREME, SM, 27-Aug-2020,110,110,110,110,110,110,110,6400,7.04,4,6400,100
ISEC, EQ, 27-Aug-2020,506,500,503.55,488.4,491.85,491.25,494.6,472516,2337.04,11583,228946,48.45
ISFT, EQ, 27-Aug-2020,88.5,92.9,92.9,92.9,92.9,92.9,92.9,1417,1.32,21,1417,100
ISMTLTD, EQ, 27-Aug-2020,6.4,6.7,6.7,6.7,6.7,6.7,6.7,32169,2.16,46,32169,100
ITC, EQ, 27-Aug-2020,194.95,198.5,198.9,193.9,194.35,194.25,195.15,47213462,92138.31,274421,25089620,53.14
ITDC, EQ, 27-Aug-2020,236.7,238.8,256,237.25,246.75,244.95,247.59,132096,327.05,5150,40500,30.66
ITDCEM, EQ, 27-Aug-2020,56.25,58.55,60.75,56.25,57.1,56.75,58.76,3896277,2289.41,18939,2119882,54.41
ITI, EQ, 27-Aug-2020,137.7,138.1,138.8,135.6,136,136.05,136.88,732687,1002.87,6919,302217,41.25
IVC, BE, 27-Aug-2020,4.05,4.2,4.25,3.95,4.05,4.05,4.08,317214,12.96,273, -, -
IVP, EQ, 27-Aug-2020,49.05,49.05,50,47.5,48.75,47.7,48.45,1977,0.96,25,1175,59.43
IVZINGOLD, EQ, 27-Aug-2020,4674.6,4700,4749,4655,4680,4679,4679.74,134,6.27,20,130,97.01
IZMO, EQ, 27-Aug-2020,32.05,32.05,33.65,30.45,30.55,30.55,31.41,41143,12.92,358,32395,78.74
J&KBANK, EQ, 27-Aug-2020,18.15,18.3,19.3,18.15,18.8,18.8,18.73,4916997,921.1,6938,2467531,50.18
JAGRAN, EQ, 27-Aug-2020,41.4,41.4,44.35,41.4,43.1,42.95,43.21,5946834,2569.47,18384,2581561,43.41
JAGSNPHARM, EQ, 27-Aug-2020,40.6,41.1,42.4,40.5,41.25,41.15,41.37,108027,44.69,826,62321,57.69
JAIBALAJI, EQ, 27-Aug-2020,20.15,20.6,20.6,19.6,19.7,19.8,19.93,17809,3.55,419,13704,76.95
JAICORPLTD, EQ, 27-Aug-2020,97.7,100.9,103.9,99.4,99.9,100.05,101.41,4659930,4725.62,27630,850540,18.25
JAIHINDPRO, BZ, 27-Aug-2020,1.35,1.4,1.4,1.3,1.3,1.3,1.38,3078,0.04,7, -, -
JAINSTUDIO, BE, 27-Aug-2020,3.5,3.5,3.65,3.5,3.6,3.55,3.58,29791,1.07,70, -, -
JAMNAAUTO, EQ, 27-Aug-2020,44.05,44.5,44.6,43.5,43.7,43.6,43.97,812732,357.4,4801,435602,53.6
JASH, EQ, 27-Aug-2020,162.6,163.05,167,161,165.95,165.6,164,9389,15.4,105,7239,77.1
JAYAGROGN, EQ, 27-Aug-2020,108.95,105.1,110.45,103.55,103.85,103.65,105.73,45235,47.83,730,35731,78.99
JAYBARMARU, EQ, 27-Aug-2020,226.15,226.5,227.75,217.95,223.6,223.25,223.2,33457,74.68,1684,20441,61.1
JAYNECOIND, EQ, 27-Aug-2020,3.05,3.15,3.15,2.95,3.1,3.05,3.04,32564,0.99,46,31437,96.54
JAYSREETEA, EQ, 27-Aug-2020,66.9,66.9,67.65,65.5,66.35,66,66.26,98239,65.1,1196,53848,54.81
JBCHEPHARM, EQ, 27-Aug-2020,791.05,797,803.3,791.4,793.05,796.1,798.24,276156,2204.4,10931,176367,63.86
JBFIND, EQ, 27-Aug-2020,9.4,9.35,9.85,9.05,9.55,9.55,9.64,217847,21.01,1568,125381,57.55
JBMA, EQ, 27-Aug-2020,250,251.9,254.75,238,241.25,240.65,244.58,56728,138.75,2741,31791,56.04
JCHAC, EQ, 27-Aug-2020,2395.35,2425,2429.95,2273.25,2284,2286.7,2318.36,33365,773.52,4711,13341,39.99
JETAIRWAYS, BZ, 27-Aug-2020,29.55,29.6,30.7,29.1,29.7,29.35,29.58,44028,13.02,349, -, -
JETFREIGHT, SM, 27-Aug-2020,12.6,13.2,13.2,13.2,13.2,13.2,13.2,4000,0.53,1,4000,100
JHS, EQ, 27-Aug-2020,17,17.85,17.85,17.85,17.85,17.85,17.85,37881,6.76,78,37881,100
JINDALPHOT, EQ, 27-Aug-2020,14,14.1,14.1,13.65,14,14,13.91,6753,0.94,47,5431,80.42
JINDALPOLY, EQ, 27-Aug-2020,498.05,500.95,514.5,492.95,504.9,502.15,505.11,222024,1121.47,7412,79046,35.6
JINDALSAW, EQ, 27-Aug-2020,67.65,67.8,70,67.25,67.45,67.55,68.61,1965642,1348.67,8993,849381,43.21
JINDALSTEL, EQ, 27-Aug-2020,221.75,221.8,224.45,213.55,215.8,216.15,217.97,9698534,21139.85,55526,2593998,26.75
JINDRILL, EQ, 27-Aug-2020,75.9,75.9,77.9,73.4,75.5,75.2,75.64,17570,13.29,357,10279,58.5
JINDWORLD, EQ, 27-Aug-2020,53.05,54,55,54,54.45,54.5,54.55,38904,21.22,643,20046,51.53
JISLDVREQS, EQ, 27-Aug-2020,11.45,11.7,12,11.65,11.9,11.9,11.94,119343,14.25,275,82271,68.94
JISLJALEQS, EQ, 27-Aug-2020,11.4,11.6,11.95,11.15,11.75,11.85,11.86,9696611,1150.43,5686,5708626,58.87
JITFINFRA, BE, 27-Aug-2020,7.95,8,8.3,8,8.3,8.3,8.24,6426,0.53,42, -, -
JIYAECO, EQ, 27-Aug-2020,11.35,11.25,11.8,10.8,11.1,11.1,11.05,273112,30.18,592,150147,54.98
JKCEMENT, EQ, 27-Aug-2020,1496.9,1510,1521,1483.45,1509,1517.7,1496.35,159577,2387.82,10008,137786,86.34
JKIL, EQ, 27-Aug-2020,122.65,124.25,124.45,118.25,119.6,119.65,120.22,219110,263.42,2820,132303,60.38
JKLAKSHMI, EQ, 27-Aug-2020,280.85,280.95,283.85,277.2,279,279.15,280.93,154176,433.13,4372,102239,66.31
JKPAPER, EQ, 27-Aug-2020,98.55,98.85,100.4,98.55,99,99.15,99.31,1169141,1161.12,7884,486119,41.58
JKTYRE, EQ, 27-Aug-2020,62.8,63.05,63.7,62.3,62.7,62.7,63.05,1893795,1193.95,9115,757319,39.99
JMA, EQ, 27-Aug-2020,33.1,33.65,33.95,30.1,30.7,30.45,31.48,124051,39.06,871,83258,67.12
JMCPROJECT, EQ, 27-Aug-2020,60.1,60.6,60.9,57.75,58,57.9,58.76,427250,251.03,4176,244569,57.24
JMFINANCIL, EQ, 27-Aug-2020,82.75,84.45,84.45,81.45,81.9,81.7,82.71,861338,712.45,5665,480490,55.78
JMTAUTOLTD, EQ, 27-Aug-2020,3.45,3.45,3.45,3.3,3.3,3.3,3.35,539505,18.06,797,379147,70.28
JOCIL, EQ, 27-Aug-2020,201.45,202,204.7,198,200,198.95,200.93,23827,47.88,663,18200,76.38
JPASSOCIAT, EQ, 27-Aug-2020,4,4.05,4.05,3.9,3.9,3.95,3.94,5459185,215.02,3684,3546384,64.96
JPINFRATEC, EQ, 27-Aug-2020,1.35,1.4,1.4,1.35,1.4,1.35,1.39,1101722,15.26,541,726782,65.97
JPOLYINVST, EQ, 27-Aug-2020,17.95,18.75,18.75,17.15,17.35,17.35,17.77,1822,0.32,30,1621,88.97
JPPOWER, EQ, 27-Aug-2020,3,3,3,2.85,2.9,2.85,2.87,21134947,607.59,3461,9080682,42.97
JSL, EQ, 27-Aug-2020,51.15,52.2,52.9,49.2,49.5,49.6,51,1345973,686.4,6525,611889,45.46
JSLHISAR, EQ, 27-Aug-2020,104.75,105,106.3,100.8,102.5,102.1,102.85,445556,458.26,5223,246782,55.39
JSWENERGY, EQ, 27-Aug-2020,56.85,56.5,57.15,55,56.1,55.75,55.75,2036067,1135.07,9120,1115825,54.8
JSWHL, EQ, 27-Aug-2020,2468.05,2450.05,2499.9,2450,2460,2477.35,2476.41,866,21.45,123,705,81.41
JSWSTEEL, EQ, 27-Aug-2020,286.2,285.35,290.75,283.8,288.75,289.3,286.87,5931448,17015.67,42828,1141878,19.25
JTEKTINDIA, EQ, 27-Aug-2020,88.55,88.2,90,87,88.05,88.45,88.3,507336,447.99,4615,347152,68.43
JUBILANT, EQ, 27-Aug-2020,850.9,855,857.45,830.2,836,833.75,839.96,353855,2972.25,13465,160361,45.32
JUBLFOOD, EQ, 27-Aug-2020,2077.05,2080,2214.95,2073.1,2173,2167.95,2133.03,1947551,41541.87,63101,455271,23.38
JUBLINDS, EQ, 27-Aug-2020,164.6,167.5,167.5,161,163,163.8,164.84,32900,54.23,1096,17187,52.24
JUMPNET, EQ, 27-Aug-2020,96.2,95.6,97.7,95.55,95.75,96.05,96.4,491142,473.48,7317,236382,48.13
JUNIORBEES, EQ, 27-Aug-2020,290.64,334.2,334.2,289,291.26,291.75,291.89,59790,174.52,2544,38198,63.89
JUSTDIAL, EQ, 27-Aug-2020,379.4,381.9,384,377,377.9,378.05,379.91,610425,2319.04,10068,183417,30.05
JVLAGRO, BZ, 27-Aug-2020,0.8,0.8,0.8,0.75,0.8,0.8,0.77,194978,1.51,100, -, -
JYOTHYLAB, EQ, 27-Aug-2020,148.7,151.9,152,146.25,147.4,147.8,148.07,315252,466.79,4218,161679,51.29
KABRAEXTRU, EQ, 27-Aug-2020,76.55,76.7,76.7,72.55,73,73.45,74.4,30590,22.76,430,24899,81.4
KAJARIACER, EQ, 27-Aug-2020,475.7,483.95,483.95,460.25,464.05,464.5,474.32,208913,990.91,4393,149766,71.69
KAKATCEM, EQ, 27-Aug-2020,173.6,173.25,178.85,171.25,171.6,172.35,173.33,14894,25.82,501,9367,62.89
KALPATPOWR, EQ, 27-Aug-2020,281.7,283,284.7,275,275.4,275.6,277.69,289188,803.04,5731,159410,55.12
KALYANIFRG, BE, 27-Aug-2020,157.8,164.75,164.75,150.15,154.05,154.95,155.61,1778,2.77,47, -, -
KAMATHOTEL, EQ, 27-Aug-2020,33.85,33.95,35.55,33.8,35.15,35.1,34.85,316139,110.16,1682,137122,43.37
KAMDHENU, EQ, 27-Aug-2020,83.25,85.95,85.95,80.1,81.9,82,81.98,41339,33.89,525,22608,54.69
KANANIIND, EQ, 27-Aug-2020,3.8,3.8,3.95,3.8,3.8,3.8,3.81,4513,0.17,24,4513,100
KANORICHEM, EQ, 27-Aug-2020,41.15,41.5,42.85,40.75,41.2,41.25,41.55,30513,12.68,348,15864,51.99
KANSAINER, EQ, 27-Aug-2020,476.6,481.95,501,478,498,498.7,486.33,1225722,5961.05,12988,951982,77.67
KAPSTON, EQ, 27-Aug-2020,87.1,89.2,89.2,86.1,88,87.7,88.08,2001,1.76,73,1436,71.76
KARDA, BE, 27-Aug-2020,89.55,90.9,94,89.75,91.75,91.3,92,200462,184.42,367, -, -
KARMAENG, EQ, 27-Aug-2020,12.1,12.4,12.7,11.55,11.6,11.65,12.02,28257,3.4,135,9738,34.46
